,Year,Month,State,Beverage Type,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange,index,positive,totalTestResults,Positivity Rate,Shutdown Length
640,2018,3,Missouri,Wine,1229069,158550,5056750,0.0314,,,,,,0.0,27
641,2018,3,North Dakota,Wine,133114,17172,615077,0.0279,,,,,,0.0,0
642,2018,3,Oregon,Wine,989711,127673,3509161,0.0364,,,,,,0.0,0
643,2018,3,Texas,Wine,4687214,604651,22899863,0.0264,,,,,,0.0,28
644,2018,3,Virginia,Wine,2157825,278359,7056421,0.0394,,,,,,0.0,0
645,2018,3,Wisconsin,Wine,1031066,133008,4829270,0.0275,,,,,,0.0,49
646,2018,3,Alaska,Beer,1043925,46977,590760,0.0795,,,,,,0.0,0
647,2018,3,Arkansas,Beer,3826933,172212,2465297,0.0699,,,,,,0.0,0
648,2018,3,Colorado,Beer,9076780,408455,4715895,0.0866,,,,,,0.0,31
649,2018,3,Connecticut,Beer,4052383,182357,3019150,0.0604,,,,,,0.0,0
650,2018,3,Florida,Beer,39961633,1798273,17980787,0.1,,,,,,0.0,31
651,2018,3,Illinois,Beer,20238181,910718,10533371,0.0865,,,,,,0.0,70
652,2018,3,Kansas,Beer,3273628,147313,2364319,0.0623,,,,,,0.0,35
653,2018,3,Kentucky,Beer,6053717,272417,3681254,0.07400000000000001,,,,,,0.0,0
654,2018,3,Massachusetts,Beer,9268952,417103,5844357,0.0714,,,,,,0.0,55
655,2018,3,Missouri,Beer,10165038,457427,5056750,0.0905,,,,,,0.0,27
656,2018,3,North Dakota,Beer,1611119,72500,615077,0.1179,,,,,,0.0,0
657,2018,3,Oregon,Beer,5836436,262640,3509161,0.0748,,,,,,0.0,0
658,2018,3,Texas,Beer,41103841,1849673,22899863,0.0808,,,,,,0.0,28
659,2018,3,Virginia,Beer,11680290,525613,7056421,0.0745,,,,,,0.0,0
660,2018,4,Alaska,Spirits,130423,53604,590760,0.0907,,,,,,0.0,0
661,2018,4,Arkansas,Spirits,349578,143676,2465297,0.0583,,,,,,0.0,0
662,2018,4,Colorado,Spirits,983583,404253,4715895,0.0857,,,,,,0.0,31
663,2018,4,Connecticut,Spirits,577703,237436,3019150,0.0786,,,,,,0.0,0
664,2018,4,Florida,Spirits,3202792,1316347,17980787,0.0732,,,,,,0.0,31
665,2018,4,Illinois,Spirits,1567726,644336,10533371,0.0612,,,,,,0.0,70
666,2018,4,Kansas,Spirits,355618,146159,2364319,0.0618,,,,,,0.0,35
667,2018,4,Kentucky,Spirits,658357,270585,3681254,0.0735,,,,,,0.0,0
668,2018,4,Louisiana,Spirits,763637,313855,3803169,0.0825,,,,,,0.0,46
669,2018,4,Massachusetts,Spirits,1130526,464646,5844357,0.0795,,,,,,0.0,55
670,2018,4,Missouri,Spirits,1094243,449734,5056750,0.0889,,,,,,0.0,27
671,2018,4,North Dakota,Spirits,149221,61330,615077,0.0997,,,,,,0.0,0
672,2018,4,Texas,Spirits,3441133,1414306,22899863,0.0618,,,,,,0.0,28
673,2018,4,Virginia,Spirits,896245,368357,7056421,0.0522,,,,,,0.0,0
674,2018,4,Wisconsin,Spirits,828298,340431,4829270,0.0705,,,,,,0.0,49
675,2018,4,Alaska,Wine,172554,22259,590760,0.0377,,,,,,0.0,0
676,2018,4,Arkansas,Wine,388767,50151,2465297,0.0203,,,,,,0.0,0
677,2018,4,Colorado,Wine,1366953,176337,4715895,0.0374,,,,,,0.0,31
678,2018,4,Connecticut,Wine,1046670,135020,3019150,0.0447,,,,,,0.0,0
679,2018,4,Florida,Wine,5864658,756541,17980787,0.0421,,,,,,0.0,31
680,2018,4,Illinois,Wine,2742556,353790,10533371,0.0336,,,,,,0.0,70
681,2018,4,Kentucky,Wine,501400,64681,3681254,0.0176,,,,,,0.0,0
682,2018,4,Louisiana,Wine,803821,103693,3803169,0.0273,,,,,,0.0,46
683,2018,4,Massachusetts,Wine,2122841,273846,5844357,0.0469,,,,,,0.0,55
684,2018,4,Missouri,Wine,1150705,148441,5056750,0.0294,,,,,,0.0,27
685,2018,4,North Dakota,Wine,165481,21347,615077,0.0347,,,,,,0.0,0
686,2018,4,Oregon,Wine,1354141,174684,3509161,0.0498,,,,,,0.0,0
687,2018,4,Texas,Wine,5100960,658024,22899863,0.0287,,,,,,0.0,28
688,2018,4,Virginia,Wine,2119923,273470,7056421,0.0388,,,,,,0.0,0
689,2018,4,Wisconsin,Wine,1232836,159036,4829270,0.0329,,,,,,0.0,49
690,2018,4,Alaska,Beer,1055553,47500,590760,0.0804,,,,,,0.0,0
691,2018,4,Arkansas,Beer,4278354,192526,2465297,0.0781,,,,,,0.0,0
692,2018,4,Colorado,Beer,9283901,417776,4715895,0.0886,,,,,,0.0,31
693,2018,4,Connecticut,Beer,4089022,184006,3019150,0.0609,,,,,,0.0,0
694,2018,4,Florida,Beer,34197933,1538907,17980787,0.0856,,,,,,0.0,31
695,2018,4,Illinois,Beer,18619331,837870,10533371,0.0795,,,,,,0.0,70
696,2018,4,Kansas,Beer,4589267,206517,2364319,0.0873,,,,,,0.0,35
697,2018,4,Kentucky,Beer,6536486,294142,3681254,0.0799,,,,,,0.0,0
698,2018,4,Massachusetts,Beer,9990808,449586,5844357,0.0769,,,,,,0.0,55
699,2018,4,Missouri,Beer,10513356,473101,5056750,0.0936,,,,,,0.0,27
700,2018,4,North Dakota,Beer,1790521,80573,615077,0.131,,,,,,0.0,0
701,2018,4,Oregon,Beer,6715475,302196,3509161,0.0861,,,,,,0.0,0
702,2018,4,Texas,Beer,55511953,2498038,22899863,0.1091,,,,,,0.0,28
703,2018,4,Virginia,Beer,11825435,532145,7056421,0.0754,,,,,,0.0,0
704,2018,5,Alaska,Spirits,170517,70082,590760,0.1186,,,,,,0.0,0
705,2018,5,Arkansas,Spirits,345357,141942,2465297,0.0576,,,,,,0.0,0
706,2018,5,Colorado,Spirits,1280263,526188,4715895,0.1116,,,,,,0.0,31
707,2018,5,Connecticut,Spirits,651780,267882,3019150,0.0887,,,,,,0.0,0
708,2018,5,Florida,Spirits,4438432,1824195,17980787,0.1015,,,,,,0.0,31
709,2018,5,Illinois,Spirits,2106508,865775,10533371,0.0822,,,,,,0.0,70
710,2018,5,Kansas,Spirits,381561,156821,2364319,0.0663,,,,,,0.0,35
711,2018,5,Kentucky,Spirits,634085,260609,3681254,0.0708,,,,,,0.0,0
712,2018,5,Louisiana,Spirits,866494,356129,3803169,0.0936,,,,,,0.0,46
713,2018,5,Massachusetts,Spirits,1243967,511271,5844357,0.0875,,,,,,0.0,55
714,2018,5,Missouri,Spirits,1150294,472771,5056750,0.0935,,,,,,0.0,27
715,2018,5,North Dakota,Spirits,178910,73532,615077,0.1195,,,,,,0.0,0
716,2018,5,Texas,Spirits,3066434,1260304,22899863,0.055,,,,,,0.0,28
717,2018,5,Virginia,Spirits,1007599,414123,7056421,0.0587,,,,,,0.0,0
718,2018,5,Wisconsin,Spirits,1411063,579947,4829270,0.1201,,,,,,0.0,49
719,2018,5,Alaska,Wine,227382,29332,590760,0.0497,,,,,,0.0,0
720,2018,5,Arkansas,Wine,386407,49846,2465297,0.0202,,,,,,0.0,0
721,2018,5,Colorado,Wine,1619821,208957,4715895,0.0443,,,,,,0.0,31
722,2018,5,Connecticut,Wine,1218370,157170,3019150,0.0521,,,,,,0.0,0
723,2018,5,Florida,Wine,6269549,808772,17980787,0.045,,,,,,0.0,31
724,2018,5,Illinois,Wine,3436581,443319,10533371,0.0421,,,,,,0.0,70
725,2018,5,Kentucky,Wine,543216,70075,3681254,0.019,,,,,,0.0,0
726,2018,5,Louisiana,Wine,866099,111727,3803169,0.0294,,,,,,0.0,46
727,2018,5,Massachusetts,Wine,2608430,336487,5844357,0.0576,,,,,,0.0,55
728,2018,5,Missouri,Wine,1437551,185444,5056750,0.0367,,,,,,0.0,27
729,2018,5,North Dakota,Wine,118802,15325,615077,0.0249,,,,,,0.0,0
730,2018,5,Oregon,Wine,1144124,147592,3509161,0.0421,,,,,,0.0,0
731,2018,5,Texas,Wine,4493748,579693,22899863,0.0253,,,,,,0.0,28
732,2018,5,Virginia,Wine,2402391,309908,7056421,0.0439,,,,,,0.0,0
733,2018,5,Wisconsin,Wine,1233138,159075,4829270,0.0329,,,,,,0.0,49
734,2018,5,Alaska,Beer,1471144,66201,590760,0.1121,,,,,,0.0,0
735,2018,5,Arkansas,Beer,4168817,187597,2465297,0.0761,,,,,,0.0,0
736,2018,5,Colorado,Beer,11391585,512621,4715895,0.1087,,,,,,0.0,31
737,2018,5,Connecticut,Beer,5292315,238154,3019150,0.0789,,,,,,0.0,0
738,2018,5,Florida,Beer,38204836,1719218,17980787,0.0956,,,,,,0.0,31
739,2018,5,Illinois,Beer,27076451,1218440,10533371,0.1157,,,,,,0.0,70
740,2018,5,Kansas,Beer,4229828,190342,2364319,0.0805,,,,,,0.0,35
741,2018,5,Kentucky,Beer,6077525,273489,3681254,0.0743,,,,,,0.0,0
742,2018,5,Massachusetts,Beer,11980166,539107,5844357,0.0922,,,,,,0.0,55
743,2018,5,Missouri,Beer,11351765,510829,5056750,0.10099999999999999,,,,,,0.0,27
744,2018,5,North Dakota,Beer,2002751,90124,615077,0.1465,,,,,,0.0,0
745,2018,5,Oregon,Beer,8317656,374295,3509161,0.1067,,,,,,0.0,0
746,2018,5,Texas,Beer,49532983,2228984,22899863,0.0973,,,,,,0.0,28
747,2018,5,Virginia,Beer,14932272,671952,7056421,0.0952,,,,,,0.0,0
748,2018,6,Alaska,Spirits,178321,73290,590760,0.1241,,,,,,0.0,0
749,2018,6,Arkansas,Spirits,356892,146683,2465297,0.0595,,,,,,0.0,0
750,2018,6,Colorado,Spirits,1443123,593124,4715895,0.1258,,,,,,0.0,31
751,2018,6,Connecticut,Spirits,725985,298380,3019150,0.0988,,,,,,0.0,0
752,2018,6,Florida,Spirits,4556683,1872797,17980787,0.1042,,,,,,0.0,31
753,2018,6,Illinois,Spirits,2300859,945653,10533371,0.0898,,,,,,0.0,70
754,2018,6,Kansas,Spirits,410545,168734,2364319,0.0714,,,,,,0.0,35
755,2018,6,Kentucky,Spirits,669299,275082,3681254,0.0747,,,,,,0.0,0
756,2018,6,Louisiana,Spirits,817489,335988,3803169,0.0883,,,,,,0.0,46
757,2018,6,Massachusetts,Spirits,1886511,775356,5844357,0.1327,,,,,,0.0,55
758,2018,6,Missouri,Spirits,1105612,454407,5056750,0.0899,,,,,,0.0,27
759,2018,6,North Dakota,Spirits,198113,81424,615077,0.1324,,,,,,0.0,0
760,2018,6,Texas,Spirits,3430558,1409959,22899863,0.0616,,,,,,0.0,28
761,2018,6,Virginia,Spirits,1000336,411138,7056421,0.0583,,,,,,0.0,0
762,2018,6,Wisconsin,Spirits,1353176,556155,4829270,0.1152,,,,,,0.0,49
763,2018,6,Alaska,Wine,238895,30818,590760,0.0522,,,,,,0.0,0
764,2018,6,Arkansas,Wine,386132,49811,2465297,0.0202,,,,,,0.0,0
765,2018,6,Colorado,Wine,1648142,212610,4715895,0.0451,,,,,,0.0,31
766,2018,6,Connecticut,Wine,1225289,158062,3019150,0.0524,,,,,,0.0,0
767,2018,6,Florida,Wine,5287887,682137,17980787,0.0379,,,,,,0.0,31
768,2018,6,Illinois,Wine,3310542,427060,10533371,0.0405,,,,,,0.0,70
769,2018,6,Kentucky,Wine,594336,76669,3681254,0.0208,,,,,,0.0,0
770,2018,6,Louisiana,Wine,773656,99802,3803169,0.0262,,,,,,0.0,46
771,2018,6,Massachusetts,Wine,3188854,411362,5844357,0.0704,,,,,,0.0,55
772,2018,6,Missouri,Wine,1232223,158957,5056750,0.0314,,,,,,0.0,27
773,2018,6,North Dakota,Wine,115738,14930,615077,0.0243,,,,,,0.0,0
774,2018,6,Oregon,Wine,1226729,158248,3509161,0.0451,,,,,,0.0,0
775,2018,6,Texas,Wine,5265589,679261,22899863,0.0297,,,,,,0.0,28
776,2018,6,Virginia,Wine,2210286,285127,7056421,0.0404,,,,,,0.0,0
777,2018,6,Wisconsin,Wine,1349861,174132,4829270,0.0361,,,,,,0.0,49
778,2018,6,Alaska,Beer,1530573,68876,590760,0.1166,,,,,,0.0,0
779,2018,6,Arkansas,Beer,4358800,196146,2465297,0.0796,,,,,,0.0,0
780,2018,6,Colorado,Beer,12141166,546352,4715895,0.1159,,,,,,0.0,31
781,2018,6,Connecticut,Beer,5525896,248665,3019150,0.0824,,,,,,0.0,0
782,2018,6,Florida,Beer,36300447,1633520,17980787,0.0908,,,,,,0.0,31
783,2018,6,Illinois,Beer,25327016,1139716,10533371,0.1082,,,,,,0.0,70
784,2018,6,Kansas,Beer,5032461,226461,2364319,0.0958,,,,,,0.0,35
785,2018,6,Kentucky,Beer,6706676,301800,3681254,0.08199999999999999,,,,,,0.0,0
786,2018,6,Massachusetts,Beer,11500753,517534,5844357,0.0886,,,,,,0.0,55
787,2018,6,Missouri,Beer,12407177,558323,5056750,0.1104,,,,,,0.0,27
788,2018,6,North Dakota,Beer,2482170,111698,615077,0.1816,,,,,,0.0,0
789,2018,6,Oregon,Beer,8865811,398961,3509161,0.1137,,,,,,0.0,0
790,2018,6,Texas,Beer,63190179,2843558,22899863,0.1242,,,,,,0.0,28
791,2018,6,Virginia,Beer,14031257,631407,7056421,0.0895,,,,,,0.0,0
792,2018,7,Alaska,Spirits,177449,72932,590760,0.1235,,,,,,0.0,0
793,2018,7,Arkansas,Spirits,321088,131967,2465297,0.0535,,,,,,0.0,0
794,2018,7,Colorado,Spirits,1081737,444594,4715895,0.0943,,,,,,0.0,31
795,2018,7,Connecticut,Spirits,641849,263800,3019150,0.0874,,,,,,0.0,0
796,2018,7,Florida,Spirits,2981875,1225551,17980787,0.0682,,,,,,0.0,31
797,2018,7,Illinois,Spirits,1543075,634204,10533371,0.0602,,,,,,0.0,70
798,2018,7,Kansas,Spirits,437930,179989,2364319,0.0761,,,,,,0.0,35
799,2018,7,Kentucky,Spirits,728707,299499,3681254,0.0814,,,,,,0.0,0
800,2018,7,Louisiana,Spirits,715762,294178,3803169,0.0774,,,,,,0.0,46
801,2018,7,Massachusetts,Spirits,894598,367680,5844357,0.0629,,,,,,0.0,55
802,2018,7,Missouri,Spirits,933718,383758,5056750,0.0759,,,,,,0.0,27
803,2018,7,North Dakota,Spirits,160418,65932,615077,0.1072,,,,,,0.0,0
804,2018,7,Texas,Spirits,3204869,1317201,22899863,0.0575,,,,,,0.0,28
805,2018,7,Virginia,Spirits,965704,396904,7056421,0.0562,,,,,,0.0,0
806,2018,7,Wisconsin,Spirits,1229870,505476,4829270,0.1047,,,,,,0.0,49
807,2018,7,Alaska,Wine,221210,28536,590760,0.0483,,,,,,0.0,0
808,2018,7,Arkansas,Wine,409359,52807,2465297,0.0214,,,,,,0.0,0
809,2018,7,Colorado,Wine,1457177,187976,4715895,0.0399,,,,,,0.0,31
810,2018,7,Connecticut,Wine,1140290,147097,3019150,0.0487,,,,,,0.0,0
811,2018,7,Florida,Wine,5098826,657749,17980787,0.0366,,,,,,0.0,31
812,2018,7,Illinois,Wine,2787479,359585,10533371,0.0341,,,,,,0.0,70
813,2018,7,Kentucky,Wine,508052,65539,3681254,0.0178,,,,,,0.0,0
814,2018,7,Louisiana,Wine,751299,96918,3803169,0.0255,,,,,,0.0,46
815,2018,7,Massachusetts,Wine,1867570,240917,5844357,0.0412,,,,,,0.0,55
816,2018,7,Missouri,Wine,986304,127233,5056750,0.0252,,,,,,0.0,27
817,2018,7,North Dakota,Wine,120686,15568,615077,0.0253,,,,,,0.0,0
818,2018,7,Oregon,Wine,1467037,189248,3509161,0.0539,,,,,,0.0,0
819,2018,7,Texas,Wine,5000171,645022,22899863,0.0282,,,,,,0.0,28
820,2018,7,Virginia,Wine,2155913,278113,7056421,0.0394,,,,,,0.0,0
821,2018,7,Wisconsin,Wine,1240215,159988,4829270,0.0331,,,,,,0.0,49
822,2018,7,Alaska,Beer,1564383,70397,590760,0.1192,,,,,,0.0,0
823,2018,7,Arkansas,Beer,4509213,202915,2465297,0.0823,,,,,,0.0,0
824,2018,7,Colorado,Beer,11300509,508523,4715895,0.1078,,,,,,0.0,31
825,2018,7,Connecticut,Beer,5135462,231096,3019150,0.0765,,,,,,0.0,0
826,2018,7,Florida,Beer,33631333,1513410,17980787,0.0842,,,,,,0.0,31
827,2018,7,Illinois,Beer,22907899,1030855,10533371,0.0979,,,,,,0.0,70
828,2018,7,Kansas,Beer,5449396,245223,2364319,0.1037,,,,,,0.0,35
829,2018,7,Kentucky,Beer,7159735,322188,3681254,0.0875,,,,,,0.0,0
830,2018,7,Massachusetts,Beer,11339456,510276,5844357,0.0873,,,,,,0.0,55
831,2018,7,Missouri,Beer,11774784,529865,5056750,0.1048,,,,,,0.0,27
832,2018,7,North Dakota,Beer,1916998,86265,615077,0.1403,,,,,,0.0,0
833,2018,7,Oregon,Beer,10570110,475655,3509161,0.1355,,,,,,0.0,0
834,2018,7,Texas,Beer,57209042,2574407,22899863,0.1124,,,,,,0.0,28
835,2018,7,Virginia,Beer,13257385,596582,7056421,0.0845,,,,,,0.0,0
836,2018,8,Alaska,Spirits,178962,73554,590760,0.1245,,,,,,0.0,0
837,2018,8,Arkansas,Spirits,252668,103846,2465297,0.0421,,,,,,0.0,0
838,2018,8,Colorado,Spirits,1265508,520124,4715895,0.1103,,,,,,0.0,31
839,2018,8,Connecticut,Spirits,550712,226343,3019150,0.075,,,,,,0.0,0
840,2018,8,Florida,Spirits,3397861,1396521,17980787,0.0777,,,,,,0.0,31
841,2018,8,Illinois,Spirits,1853401,761748,10533371,0.0723,,,,,,0.0,70
842,2018,8,Kansas,Spirits,331830,136382,2364319,0.0577,,,,,,0.0,35
843,2018,8,Kentucky,Spirits,527068,216625,3681254,0.0588,,,,,,0.0,0
844,2018,8,Louisiana,Spirits,771335,317019,3803169,0.0834,,,,,,0.0,46
845,2018,8,Massachusetts,Spirits,1094063,449660,5844357,0.0769,,,,,,0.0,55
846,2018,8,Missouri,Spirits,1162436,477761,5056750,0.0945,,,,,,0.0,27
847,2018,8,North Dakota,Spirits,171044,70299,615077,0.1143,,,,,,0.0,0
